region,week,hdd_weekly_sum,cdd_weekly_sum,hdd_7day_avg,cdd_7day_avg,hdd_14day_avg,cdd_14day_avg,hdd_30day_avg,cdd_30day_avg,temp_avg_f,temp_avg_c,latitude,longitude
Alberta_Canada,2020-11-30,143.178,0.0,35.941874999999996,0.0,35.941874999999996,0.0,35.941874999999996,0.0,29.2055,-1.5525,53.5461,-113.4938
Alberta_Canada,2020-12-07,316.194,0.0,37.601497959183675,0.0,36.841474211502785,0.0,36.841474211502785,0.0,19.82942857142857,-6.761428571428572,53.5461,-113.4938
Alberta_Canada,2020-12-14,310.92,0.0,50.25208163265306,0.0,44.20644819466248,0.0,43.45584318265768,0.0,20.58285714285714,-6.3428571428571425,53.5461,-113.4938
Alberta_Canada,2020-12-21,315.42,0.0,41.942693877551015,0.0,46.09738775510204,0.0,42.94660671287196,0.0,19.939999999999998,-6.7,53.5461,-113.4938
Alberta_Canada,2020-12-28,299.688,0.0,45.98608163265306,0.0,43.96438775510204,0.0,43.81018560962847,0.0,22.18742857142857,-5.451428571428571,53.5461,-113.4938
Alberta_Canada,2021-01-04,303.05400000000003,0.0,41.0114693877551,0.0,43.498775510204084,0.0,44.67102857142857,0.0,21.70657142857143,-5.718571428571429,53.5461,-113.4938
Alberta_Canada,2021-01-11,267.9,0.0,41.17714285714286,0.0,41.094306122448984,0.0,42.80717142857143,0.0,26.728571428571428,-2.9285714285714284,53.5461,-113.4938
Alberta_Canada,2021-01-18,335.544,0.0,40.80869387755102,0.0,40.99291836734694,0.0,42.34945714285714,0.0,17.065142857142856,-8.297142857142857,53.5461,-113.4938
Alberta_Canada,2021-01-25,438.432,0.0,59.85416326530612,0.0,50.33142857142857,0.0,45.594771428571434,0.0,2.3668571428571425,-16.462857142857143,53.5461,-113.4938
Alberta_Canada,2021-02-01,492.036,0.0,63.10591836734694,0.0,61.480040816326536,0.0,50.67462857142857,0.0,-5.290857142857143,-20.717142857142857,53.5461,-113.4938
Alberta_Canada,2021-02-08,579.498,0.0,82.1054693877551,0.0,72.60569387755102,0.0,59.95345714285714,0.0,-17.78542857142857,-27.658571428571427,53.5461,-113.4938
Alberta_Canada,2021-02-15,361.536,0.0,67.38110204081633,0.0,74.7432857142857,0.0,66.64277142857142,0.0,13.352,-10.36,53.5461,-113.4938
Alberta_Canada,2021-02-22,299.724,0.0,41.33142857142857,0.0,54.356265306122445,0.0,63.454885714285716,0.0,22.182285714285715,-5.454285714285715,53.5461,-113.4938
Alberta_Canada,2021-03-01,212.118,0.0,37.29134693877551,0.0,39.31138775510204,0.0,57.766799999999996,0.0,34.697428571428574,1.4985714285714287,53.5461,-113.4938
